"Rooms","Type","Price","Method","SellerG","Date","Distance","Postcode","Bedroom2","Bathroom","Car","Landsize","BuildingArea","YearBuilt","CouncilArea","Lattitude","Longtitude"
5,1,15.071126595442,2,72,14,11,3147,5,5,2,6.62671774924902,6.09582456243222,2015,3,-37.8598,145.0796
3,2,13.7101500423064,2,72,16,11,3147,3,2,2,5.03043792139244,4.70048036579242,1990,3,-37.8655,145.0808
5,1,14.8278384780354,2,72,20,11,3147,6,4,2,6.98007594056176,5.96614673912369,2010,3,-37.8714,145.073
3,1,14.2209756660724,5,72,20,11,3147,3,2,2,6.56526497003536,4.93447393313069,1945,3,-37.8653,145.0897
4,1,14.4032972228664,2,72,23,11,3147,4,2,4,6.61873898351722,5.32787616878958,1950,3,-37.8669,145.077
3,1,14.4198265248176,2,72,23,11,3147,3,2,3,6.58479139238572,5.12396397940326,1940,3,-37.8619,145.0879
3,1,14.1626400890595,2,20,25,11,3147,3,1,1,6.40522845803084,4.70953020131233,1950,3,-37.8703,145.0774
2,1,14.1801536715522,1,72,25,11,3147,2,1,1,6.53233429222235,4.64439089914137,1940,3,-37.872,145.0692
4,2,14.0386541092785,5,101,26,11,3147,4,2,2,5.77144112313002,5.29330482472449,2007,3,-37.8693,145.08
5,1,14.28551418721,2,84,26,11,3147,5,3,4,6.5510803350434,5.5834963087817,1950,3,-37.8724,145.0758
4,1,14.4360870456894,2,72,26,11,3147,4,2,3,6.54534966033442,5.61312810638807,2000,3,-37.8711,145.0746
4,1,14.3977261778169,1,60,27,11,3147,4,2,2,6.24222326545517,5.48063892334199,1935,3,-37.8664,145.0772
4,1,14.4833399305399,2,138,27,11,3147,4,2,2,6.73815249459596,5.62762111369064,1940,3,-37.8715,145.0688
3,1,14.3162858458768,2,84,28,11,3147,3,1,1,6.54678541076052,5.0998664278242,1947,3,-37.8636,145.0903
4,1,13.9978321147582,4,116,34,12.2,3147,4,3,2,5.91889385427315,5.30330490805908,2016,13,-37.8716,145.0999
2,1,13.8878312195439,5,72,35,12.2,3147,2,1,2,6.54391184556479,4.7361984483945,1950,13,-37.8694,145.0944
4,1,14.2209756660724,2,44,37,12.2,3147,2,2,2,6.43133108193348,5.31320597904179,2000,13,-37.8647,145.1023
2,2,13.4588356140255,2,60,39,12.2,3147,2,1,2,5.90536184805457,4.70048036579242,1970,13,-37.8662,145.109
3,1,13.5423886368438,1,44,39,12.2,3147,3,2,4,5.99146454710798,4.54329478227,1950,13,-37.8675,145.106
3,1,14.1266649866012,2,44,1,12.2,3147,3,1,1,6.67456139181443,6.67456139181443,1950,13,-37.864,145.0972
4,1,13.9108207377686,5,138,2,12.2,3147,3,2,2,6.68835471394676,5.02388052084628,1970,13,-37.8621,145.1126
2,3,13.4444468765734,2,120,9,12.2,3147,2,1,1,5.37527840768417,4.49980967033027,2003,13,-37.8711,145.1017
3,1,14.3047038816032,2,72,10,12.2,3147,3,2,3,6.66185474054531,5.37063802812766,1950,13,-37.8621,145.1021
4,1,14.2209756660724,2,20,10,12.2,3147,4,2,1,6.38519439899773,5.54126354515843,1930,13,-37.8655,145.096
5,1,14.2404514425731,2,20,13,12.2,3147,5,3,2,6.37161184723186,5.75890177387728,2000,13,-37.8637,145.1024
2,3,13.3046849341983,2,101,14,12.2,3147,2,1,1,5.03043792139244,4.38202663467388,1970,13,-37.8696,145.0962
4,1,14.0306219375812,2,138,16,12.2,3147,4,2,2,6.64118216974059,5.25749537202778,1950,13,-37.8629,145.1097
2,3,13.4588356140255,2,60,20,12.2,3147,2,1,2,5.25749537202778,4.47733681447821,2007,13,-37.8709,145.102
2,1,13.9198705732885,2,44,22,12.2,3147,2,1,1,6.37331978957701,4.45434729625351,1950,13,-37.8683,145.1082
3,1,14.0817135987389,2,72,23,12.2,3147,3,1,1,6.63331843328038,4.78749174278205,1960,13,-37.858,145.1038
3,1,13.6588567479189,2,101,23,12.2,3147,3,2,1,5.76832099579377,4.44265125649032,1958,13,-37.87,145.1103
3,2,13.7107054435981,2,72,26,12.2,3147,3,2,2,5.54517744447956,4.89783979995091,2012,13,-37.8655,145.1096
3,1,13.9978321147582,5,20,27,12.2,3147,3,2,2,6.73221070646721,5.28826703069454,1970,13,-37.8614,145.1098
3,2,13.6291809797728,2,9,28,12.2,3147,2,1,2,5.35658627467201,4.86753445045558,2012,13,-37.8723,145.1089
3,1,13.6529916284665,2,92,30,10.5,3034,3,1,1,6.38519439899773,4.77068462446567,1970,14,-37.7677,144.8674
3,1,13.5278284855125,4,92,30,10.5,3034,3,1,1,0,4.63472898822964,1980,14,-37.7634,144.8611
3,2,13.6541674075555,2,97,31,10.5,3034,3,3,1,6.32256523992728,5.19849703126583,2017,14,-37.77,144.8572
4,1,13.959610901938,2,97,35,10.5,3034,3,2,2,6.34388043412633,5.41610040220442,2008,14,-37.7654,144.8655
3,1,13.4298480771523,2,97,37,10.5,3034,3,1,2,6.3456363608286,4.78749174278205,1970,14,-37.7591,144.8542
3,1,13.3494989499881,4,92,41,10.5,3034,3,1,1,6.30991827822652,4.96284463025991,1970,14,-37.7632,144.8622
4,1,13.7642172635767,2,92,2,10.5,3034,4,3,3,6.63463335786169,5.63835466933375,1970,14,-37.7524,144.8714
3,1,13.4659530817944,2,97,19,10.5,3034,3,1,1,6.36475075685191,4.66343909411207,1960,14,-37.7691,144.8575
4,1,13.9108207377686,5,17,19,10.5,3034,4,3,2,6.7719355558396,5.97888576490112,1992,14,-37.7609,144.8639
3,1,13.7017817926359,2,97,19,10.5,3034,3,1,1,6.37331978957701,4.77068462446567,1965,14,-37.7642,144.8603
2,1,13.1663802628211,2,97,22,10.5,3034,2,1,1,5.39362754635236,4.61512051684126,1995,14,-37.756,144.8641
4,1,13.4298480771523,1,97,22,10.5,3034,4,2,2,6.31716468674728,4.9416424226093,1960,14,-37.7649,144.8633
3,1,13.6819791653398,2,41,23,10.5,3034,3,1,3,6.69950034016168,4.76217393479776,1960,14,-37.765,144.8578
4,1,13.5437018346688,2,97,24,10.5,3034,4,2,2,6.37842618365159,5.01063529409626,1961,14,-37.7573,144.8534
2,3,12.9263484934784,1,9,26,10.5,3034,2,1,1,0,4.44265125649032,1995,14,-37.7608,144.863
3,1,13.5985975564007,2,97,26,10.5,3034,3,2,2,6.38519439899773,4.63472898822964,1970,14,-37.7607,144.8581
3,1,13.3598042334194,2,97,27,10.5,3034,4,2,1,6.36647044773144,5.03043792139244,1950,14,-37.7584,144.8568
4,1,14.4137974575003,2,49,30,6.6,3183,3,2,1,5.4971682252932,5.19295685089021,1900,16,-37.8668,144.9928
2,3,12.9239124386805,1,60,31,6.6,3183,2,1,2,0,4.11087386417331,1965,16,-37.8731,144.9958
2,2,13.830399170458,2,49,39,6.6,3183,2,1,2,4.7361984483945,4.78749174278205,2000,16,-37.8723,144.9961
2,3,13.1273509189154,2,20,10,6.6,3183,2,1,1,0,4.17438726989564,1960,16,-37.8725,144.9952
2,3,13.1615840905576,2,49,10,6.6,3183,2,1,0,0,4.06044301054642,1970,16,-37.8742,144.9972
2,3,12.9990651610598,4,20,13,6.6,3183,2,1,1,0,4.11087386417331,1960,16,-37.8726,144.9962
3,1,13.9919817010801,2,88,15,6.6,3183,3,1,1,5.18178355029209,4.60517018598809,1920,16,-37.8663,144.9948
2,3,12.9384405392434,2,30,15,6.6,3183,2,1,1,0,3.89182029811063,1960,16,-37.8678,144.9966
2,3,13.0689626006772,2,60,19,6.6,3183,2,1,1,0,4.07753744390572,1970,16,-37.8667,144.9917
2,1,13.7963277385475,2,20,23,6.6,3183,2,1,0,5.06890420222023,4.43081679884331,1930,16,-37.874,144.9933
3,1,14.3402390868993,2,88,23,6.6,3183,3,2,2,5.82600010738045,5.06890420222023,1890,16,-37.872,144.9909
2,3,13.1993244185405,5,88,25,6.6,3183,2,1,1,6.18001665365257,3.93182563272433,1970,16,-37.8727,144.9969
2,1,14.5574479026937,2,84,30,9.7,3103,2,1,1,6.49072353450251,4.81218435537242,1920,3,-37.8094,145.0807
4,1,14.4032972228664,5,84,30,9.7,3103,4,2,2,6.57228254269401,5.38449506278909,1985,3,-37.811,145.0958
2,2,14.042646130548,2,101,30,9.7,3103,2,1,1,5.33753807970132,4.85981240436167,2000,3,-37.8128,145.0975
3,3,13.8831692064381,3,111,31,9.7,3103,3,2,2,5.32787616878958,4.71849887129509,1998,3,-37.8161,145.0812
5,1,14.7594164568714,1,129,31,9.7,3103,5,3,2,6.57228254269401,6.04025471127741,2009,3,-37.8028,145.0768
4,1,14.6909792953182,5,130,31,9.7,3103,4,2,2,6.61204103483309,5.42053499927229,1985,3,-37.8147,145.0748
2,3,13.5998390214888,2,101,31,9.7,3103,2,1,1,4.80402104473326,4.57471097850338,1977,3,-37.8124,145.0916
6,1,15.2018049190842,5,72,31,9.7,3103,6,4,7,7.62608275807238,6.10702288774225,1935,3,-37.8051,145.1016
5,1,14.6264407741806,1,101,31,9.7,3103,5,3,2,6.39692965521615,5.87493073085203,2006,3,-37.8061,145.0801
5,1,14.8451299751454,5,84,35,9.7,3103,5,3,2,6.5191472879404,5.85507192220243,2001,3,-37.8048,145.0708
2,1,14.4306961970545,5,44,37,9.7,3103,3,1,1,6.92264389147589,5.11198778835654,1930,3,-37.8074,145.0826
3,1,13.4588356140255,5,84,38,9.7,3103,3,1,1,5.23644196282995,4.70048036579242,1970,3,-37.8065,145.065
2,1,13.1223633774043,2,84,38,9.7,3103,2,1,1,0,4.27666611901606,1960,3,-37.8162,145.0841
3,1,14.5692823603407,4,72,38,9.7,3103,3,2,2,6.54965074223381,5.52942908751142,1985,3,-37.814,145.0966
4,1,14.4032972228664,1,72,41,9.7,3103,3,2,2,6.3578422665081,5.29831736654804,1948,3,-37.8032,145.0693
2,3,13.3613802778748,2,44,41,9.7,3103,2,1,1,0,4.24849524204936,2014,3,-37.8116,145.0724
2,3,13.1730564917198,2,60,1,9.7,3103,2,1,1,0,4.29045944114839,1960,3,-37.8144,145.0993
3,1,13.7156902226821,2,75,2,9.7,3103,3,1,2,5.63835466933375,5.01063529409626,1995,3,-37.8013,145.0652
4,1,14.3751263458997,1,5,2,9.7,3103,4,3,2,6.11589212548303,5.73009978297357,2016,3,-37.8044,145.1006
2,2,13.5410737122625,2,31,2,9.7,3103,2,1,1,4.79579054559674,4.60517018598809,1960,3,-37.8112,145.0881
3,2,14.1281291157061,2,72,2,9.7,3103,3,2,2,5.3890717298165,5.0998664278242,2003,3,-37.8125,145.0849
4,2,14.1519827945855,1,101,6,9.7,3103,4,3,2,5.48479693349065,5.48063892334199,2009,3,-37.8042,145.1042
4,1,15.0003005428734,2,44,6,9.7,3103,4,2,4,6.84054652928869,5.48479693349065,1927,3,-37.8157,145.0795
2,3,13.3455069287185,1,72,8,9.7,3103,2,1,1,4.74493212836325,4.64439089914137,1960,3,-37.8122,145.0879
4,1,14.8198121671611,2,129,10,9.7,3103,4,3,2,6.51323011091231,5.8171111599632,1997,3,-37.8068,145.0786
2,3,13.0389817684653,5,72,11,9.7,3103,2,1,1,0,4.36944785246702,1950,3,-37.8152,145.0839
2,3,13.8671537911161,2,44,12,9.7,3103,2,1,2,5.44241771052179,4.58496747867057,1985,3,-37.8123,145.0821
3,2,14.202132578271,2,101,12,9.7,3103,3,2,2,5.72358510195238,5.13579843705026,1995,3,-37.8106,145.0848
2,3,13.5331476469901,1,84,14,9.7,3103,2,1,1,4.46590811865458,4.47733681447821,1990,3,-37.8134,145.081
4,1,14.598498442524,2,84,16,9.7,3103,4,2,2,6.62273632394984,5.53338948872752,1981,3,-37.8149,145.0747
2,3,13.5344730282312,1,101,16,9.7,3103,2,1,1,5.36129216570943,4.52178857704904,1980,3,-37.8092,145.0789
4,1,15.0063981227416,2,72,19,9.7,3103,4,3,2,6.91473089271856,5.85793315448346,1910,3,-37.8135,145.0995
4,1,14.6951373054668,2,44,22,9.7,3103,4,2,1,6.52941883826223,5.33271879326537,1940,3,-37.8056,145.071
2,3,13.3847276418718,2,72,22,9.7,3103,2,1,1,0,5.01063529409626,1960,3,-37.8147,145.084
4,1,14.5086577385242,1,60,25,9.7,3103,3,1,2,6.6052979209482,5.67332326717149,1930,3,-37.8039,145.0631
4,1,14.4573644441367,2,83,26,9.7,3103,4,2,1,6.49978704065585,5.04342511691925,1940,3,-37.8057,145.0825
3,1,15.0395800639893,2,72,26,9.7,3103,3,2,1,6.55961523749324,5.11198778835654,1930,3,-37.8161,145.0748
3,1,14.3751263458997,5,72,26,9.7,3103,3,2,3,6.41836493593621,5.26269018890489,1943,3,-37.8056,145.0688
5,1,14.9207673893511,1,72,27,9.7,3103,5,3,2,6.57228254269401,6.04025471127741,2009,3,-37.8028,145.0768
5,1,14.7115985825209,2,84,27,9.7,3103,4,2,2,6.88857245956536,5.56068163101553,1960,3,-37.8058,145.0627
2,3,13.5007998131246,2,60,28,9.7,3103,2,1,1,4.86753445045558,4.38202663467388,1960,3,-37.812,145.0876
3,1,14.2209756660724,4,101,28,9.7,3103,3,2,2,6.00141487796115,5.24702407216049,2011,3,-37.8075,145.1011
4,1,14.3461388090264,5,84,32,9.7,3103,3,1,1,6.51025834052315,4.74493212836325,1935,3,-37.8099,145.0792
3,2,14.089347223594,2,60,30,9.2,3104,3,2,2,5.56068163101553,5.11799381241676,2000,3,-37.7966,145.1021
3,1,14.2209756660724,1,72,30,9.2,3104,3,2,1,6.65672652417839,5.03695260241363,1950,3,-37.7939,145.0789
4,1,14.9879926951988,2,72,30,9.2,3104,4,4,3,7.0343879299155,5.61677109766657,1960,3,-37.8014,145.0892
4,1,14.4599925665429,2,101,31,9.2,3104,4,2,2,6.4723462945009,5.22035582507832,1955,3,-37.7917,145.0868
5,1,15.0094330264367,1,60,31,9.2,3104,5,4,2,6.63331843328038,6.16751649088834,2015,3,-37.7907,145.0907
4,1,14.4573644441367,5,44,31,9.2,3104,4,2,2,6.46458830368996,5.37063802812766,1955,3,-37.7988,145.0726
3,1,14.6268851198889,2,84,31,9.2,3104,3,1,2,6.78897174299217,4.91998092582813,1950,3,-37.8002,145.0949
4,1,14.6062380668631,1,130,31,9.2,3104,4,2,2,6.62007320653036,5.36597601502185,1950,3,-37.7906,145.0788
3,1,14.0505826801438,2,60,31,9.2,3104,3,2,1,5.84932477994686,5.07517381523383,2011,3,-37.7947,145.1035
4,1,14.3751263458997,2,75,34,9.2,3104,4,2,2,6.51174532964473,5.22035582507832,1960,3,-37.7856,145.0918
3,1,14.1870741143968,5,72,34,9.2,3104,3,1,2,6.49978704065585,4.82028156560504,1950,3,-37.7862,145.0781
4,1,14.7763921731663,2,44,34,9.2,3104,4,2,2,6.64898455002478,5.01063529409626,1955,3,-37.7959,145.0787
4,1,14.4170905449987,2,44,34,9.2,3104,4,2,3,6.60123011872888,5.41610040220442,1958,3,-37.7944,145.1028
5,1,14.9941655543059,1,72,37,9.2,3104,3,4,2,6.78671695060508,6.25382881157547,2013,3,-37.804,145.0951
3,2,13.9552725003394,2,31,37,9.2,3104,3,2,1,5.33271879326537,4.969813299576,2003,3,-37.7893,145.092
4,1,14.2678592519713,2,60,38,9.2,3104,4,2,2,6.49526555593701,5.79909265446053,1965,3,-37.798,145.1007
5,1,14.3751263458997,5,72,39,9.2,3104,5,3,2,6.55819780281227,5.89989735358249,2013,3,-37.7851,145.0775
4,1,14.4306961970545,5,72,39,9.2,3104,4,2,2,6.4281052726846,5.53733426701854,1990,3,-37.8025,145.0843
4,1,14.5716325376856,1,130,41,9.2,3104,4,3,2,7.14991683613211,5.61677109766657,1970,3,-37.7822,145.0907
5,1,15.1211370160167,2,130,41,9.2,3104,4,4,2,6.43615036836943,5.03695260241363,1967,3,-37.802,145.0797
4,1,14.3693956711907,5,72,1,9.2,3104,4,2,2,6.41345895716736,5.61677109766657,1993,3,-37.7843,145.0891
4,1,14.76136009208,1,72,1,9.2,3104,4,3,2,6.48768401848461,5.87211778947542,2006,3,-37.7981,145.0904
4,1,14.1439506228882,2,72,1,9.2,3104,3,2,1,6.24804287450843,5.50938833662798,1970,3,-37.783,145.0926
4,1,14.4032972228664,5,45,2,9.2,3104,4,2,4,6.3750248198281,5.10594547390058,1960,3,-37.7841,145.0953
4,1,14.8836636391477,2,84,2,9.2,3104,4,3,2,6.97541392745595,5.50938833662798,1992,3,-37.7975,145.0716
5,1,14.6039679183285,5,101,5,9.2,3104,5,3,2,6.80239476332431,5.87211778947542,1955,3,-37.7868,145.0677
3,1,14.3461388090264,5,44,8,9.2,3104,3,2,3,6.63725803128446,5.12396397940326,1960,3,-37.7935,145.0865
3,1,14.0225247273486,2,101,9,9.2,3104,3,3,1,5.73657229747919,5.23644196282995,2012,3,-37.7949,145.1014
7,1,14.7710220029917,1,9,9,9.2,3104,5,3,3,6.45676965557216,6.2709884318583,2008,3,-37.7898,145.0967
4,1,14.4833399305399,2,44,9,9.2,3104,3,3,2,6.49978704065585,5.44673737166631,1970,3,-37.7889,145.0904
5,1,14.3751263458997,1,130,10,9.2,3104,5,2,2,6.56526497003536,5.13579843705026,1955,3,-37.7907,145.0916
5,1,14.5086577385242,2,44,10,9.2,3104,5,2,2,6.90975328164481,5.4971682252932,1950,3,-37.796,145.0984
3,1,14.2075526457403,1,72,10,9.2,3104,3,1,4,6.40522845803084,4.75359019110636,1950,3,-37.7951,145.0696
3,1,14.4132475537196,2,44,10,9.2,3104,3,1,1,6.58202513889283,4.49980967033027,1930,3,-37.7956,145.0829
4,1,14.7417516206916,1,72,11,9.2,3104,4,2,2,7.11882624906208,5.27811465923052,1960,3,-37.7988,145.089
4,1,15.0274515319394,2,6,11,9.2,3104,4,3,1,6.80682936039218,6.04025471127741,2003,3,-37.797,145.086
3,1,14.4589421462783,2,101,12,9.2,3104,3,1,2,6.5694814204143,6.5792512120101,1950,3,-37.7982,145.0816
4,1,14.3578348487896,1,84,14,9.2,3104,4,3,2,6.76734312526539,5.13579843705026,1950,3,-37.8002,145.0999
4,1,14.3313237232413,2,44,14,9.2,3104,4,2,2,6.50279004591562,5.30330490805908,1974,3,-37.7835,145.0883
4,2,14.3343043513794,2,101,14,9.2,3104,4,3,1,5.89164421182577,5.29831736654804,2014,3,-37.7987,145.0788
5,1,15.2018049190842,1,84,15,9.2,3104,5,5,4,7.21817683840341,6.24997524225948,2013,3,-37.7961,145.0859
4,1,14.6062380668631,2,44,16,9.2,3104,4,2,2,6.9177056098353,5.52146091786225,1950,3,-37.7982,145.0903
3,1,14.5574479026937,5,72,16,9.2,3104,3,2,3,6.85540879860993,5.16478597392351,1940,3,-37.796,145.0696
2,1,13.4371741172444,4,72,19,9.2,3104,2,1,1,5.17614973257383,4.44265125649032,1975,3,-37.7935,145.0679
3,1,14.1044418498165,2,44,19,9.2,3104,3,2,2,5.90808293816893,5.17614973257383,2009,3,-37.7846,145.0935
4,1,14.4573644441367,5,105,20,9.2,3104,4,2,4,6.3750248198281,5.10594547390058,1960,3,-37.7841,145.0953
2,3,13.8547312711176,2,44,22,9.2,3104,2,1,1,5.52146091786225,4.71849887129509,1995,3,-37.7996,145.0959
4,1,14.0386541092785,5,84,23,9.2,3104,4,2,2,6.46769872610435,5.03043792139244,1950,3,-37.7997,145.0993
5,1,14.4441192173866,1,44,25,9.2,3104,5,3,2,6.73578001424233,5.29831736654804,1961,3,-37.7854,145.0869
4,1,14.2407782933686,1,60,25,9.2,3104,4,2,2,6.55250788703459,5.28826703069454,1960,3,-37.7839,145.0954
4,1,14.3461388090264,5,72,25,9.2,3104,3,2,5,6.62539236800796,5.16478597392351,1960,3,-37.786,145.0886
3,1,14.3168917229023,2,97,26,9.2,3104,3,1,2,6.48768401848461,5.01727983681492,1960,3,-37.7895,145.0985
5,1,14.467835744004,2,84,26,9.2,3104,5,3,2,6.80239476332431,5.87211778947542,1955,3,-37.7868,145.0677
5,1,14.2601963792257,2,129,26,9.2,3104,5,2,3,6.73933662735717,5.29330482472449,1980,3,-37.7898,145.1021
3,1,13.852806342708,2,31,27,9.2,3104,3,2,1,5.33271879326537,4.969813299576,2003,3,-37.7893,145.092
5,1,14.3223281603327,1,60,27,9.2,3104,4,3,2,6.60258789218934,5.26269018890489,1950,3,-37.7975,145.0961
3,1,14.38649010455,1,44,28,9.2,3104,3,2,1,6.5792512120101,4.99043258677874,1955,3,-37.7938,145.0838
2,3,13.446618430087,2,44,32,9.2,3104,3,1,1,0,4.62497281328427,1968,3,-37.7938,145.0666
3,3,13.6819791653398,2,60,30,13,3204,3,1,2,5.85220247977447,4.79579054559674,1950,6,-37.9273,145.0479
3,1,14.1696823716849,2,20,31,13,3204,3,2,2,6.41836493593621,4.96284463025991,1960,6,-37.9311,145.0428
2,2,13.6541674075555,2,60,31,13,3204,2,1,1,4.9416424226093,5.52146091786225,1970,6,-37.9204,145.0443
3,1,14.0164085003312,2,120,33,13,3204,3,2,2,5.70044357339069,5.19849703126583,2000,6,-37.9272,145.0406
3,1,14.0912465593977,2,20,35,13,3204,3,1,1,6.35610766069589,4.84418708645859,1945,6,-37.9149,145.0254
2,3,12.7938593104323,1,20,37,13,3204,2,1,1,0,4.23410650459726,1965,6,-37.9332,145.045
4,2,14.1766754071759,2,60,37,13,3204,3,3,2,5.67332326717149,5.35658627467201,2012,6,-37.9278,145.0337
3,1,13.9198705732885,2,20,37,13,3204,3,1,2,6.53958595561767,5.0998664278242,1940,6,-37.9263,145.04
4,1,14.7054573144988,2,20,37,13,3204,3,2,2,6.67834211465433,5.52146091786225,1928,6,-37.9166,145.0314
3,1,14.2209756660724,1,60,38,13,3204,3,2,1,6.33682573114644,5.40267738187228,1940,6,-37.9134,145.0263
4,1,14.0778748224318,1,20,39,13,3204,4,2,2,6.54678541076052,5.26785815906333,1940,6,-37.9318,145.0474
3,1,13.9332935936207,2,60,41,13,3204,3,1,2,6.36990098282823,4.75359019110636,1948,6,-37.9199,145.0477
4,1,14.0991846090185,2,60,1,13,3204,3,2,2,6.41345895716736,4.71849887129509,1940,6,-37.9291,145.0472
3,1,14.1081801719271,2,60,1,13,3204,3,2,1,6.26530121273771,4.90527477843843,1910,6,-37.9279,145.031
4,2,13.959610901938,2,20,1,13,3204,4,3,2,5.6021188208797,5.32300997913841,2010,6,-37.9252,145.0494
3,1,14.0584567365747,2,20,1,13,3204,3,1,4,6.63068338564237,4.92725368515721,1960,6,-37.9267,145.043
2,1,13.6588567479189,4,84,2,13,3204,2,1,1,5.69035945432406,4.63472898822964,1940,6,-37.9243,145.0376
2,3,13.3847276418718,4,60,2,13,3204,2,1,1,4.75359019110636,4.52178857704904,1960,6,-37.9245,145.0336
4,1,14.4115960256811,2,20,2,13,3204,4,2,4,6.80461452006262,5.4510384535657,1950,6,-37.924,145.0504
4,1,14.6286605309189,2,60,2,13,3204,4,3,2,6.32256523992728,5.8664680569333,2008,6,-37.9132,145.0251
2,3,13.6588567479189,2,60,6,13,3204,2,2,3,5.42053499927229,6.16331480403464,2005,6,-37.9274,145.031
4,1,14.4360870456894,1,88,6,13,3204,4,2,3,6.75110146893676,5.28320372873799,1930,6,-37.9163,145.0324
2,3,13.4939269338368,2,60,8,13,3204,2,1,1,5.4249500174814,4.60517018598809,1990,6,-37.9326,145.0387
3,1,14.072475657754,2,20,10,13,3204,3,1,1,6.44888939414686,4.68213122712422,1950,6,-37.9282,145.0367
3,1,14.0991846090185,2,153,10,13,3204,3,2,2,6.5366915975913,5.50125821054473,1970,6,-37.9317,145.0469
4,2,14.0362512246622,2,60,10,13,3204,4,2,3,5.86929691313377,5.54126354515843,2008,6,-37.9326,145.0441
3,1,14.1303212978043,2,60,12,13,3204,3,1,2,6.43615036836943,4.96284463025991,1950,6,-37.9256,145.0374
3,1,13.9062649212327,2,20,13,13,3204,3,2,1,6.36475075685191,5.13579843705026,1965,6,-37.9286,145.0495
2,3,13.4939269338368,2,60,14,13,3204,2,1,1,6.51767127291227,4.47733681447821,2012,6,-37.9173,145.0359
3,2,13.6231386653168,2,20,14,13,3204,3,2,2,4.99043258677874,5.00394630594546,2007,6,-37.9317,145.0352
3,2,14.0265815280442,2,20,14,13,3204,3,2,2,0,5.07517381523383,2012,6,-37.9289,145.0478
3,1,13.9682316449819,1,20,15,13,3204,3,1,2,6.5424719605068,4.8283137373023,1950,6,-37.9315,145.0445
4,1,14.4626138000228,2,60,15,13,3204,4,2,4,6.60123011872888,5.64897423816121,1950,6,-37.9224,145.0462
2,3,13.6170596192404,2,60,16,13,3204,2,1,3,5.8171111599632,4.69134788222914,1960,6,-37.929,145.0375
4,1,14.1731850022361,2,60,20,13,3204,4,2,2,6.4150969591716,5.12396397940326,1970,6,-37.9289,145.0481
2,1,13.721199878493,2,20,20,13,3204,2,1,2,5.61312810638807,4.56434819146784,1970,6,-37.9178,145.0413
4,1,14.7397694594876,1,20,20,13,3204,4,4,2,6.361302477573,5.88887795833288,2012,6,-37.9155,145.0243
5,1,14.4573644441367,2,153,23,13,3204,5,2,2,6.34035930372775,5.52146091786225,1926,6,-37.9144,145.0401
2,2,13.4150329913671,1,20,24,13,3204,2,2,1,4.81218435537242,4.49980967033027,2007,6,-37.9307,145.0379
2,2,13.4298480771523,1,10,26,13,3204,2,1,1,4.4188406077966,4.67282883446191,1998,6,-37.9259,145.0341
4,2,14.0931422945626,2,20,26,13,3204,4,3,3,5.84643877505772,5.39362754635236,2010,6,-37.9294,145.041
6,1,14.4573644441367,2,60,26,13,3204,6,3,2,6.56244409369372,5.61677109766657,1988,6,-37.9181,145.044
3,1,14.2440409390034,2,20,28,13,3204,2,2,2,6.3491389913798,5.01063529409626,1930,6,-37.9148,145.0404
4,1,14.0631515808789,2,60,28,13,3204,3,1,5,6.38687931936265,5.01063529409626,1940,6,-37.9206,145.0383
5,1,14.1412106976036,2,20,28,13,3204,5,2,2,6.49828214947643,5.18178355029209,1950,6,-37.9241,145.048
4,1,14.7786848757373,2,20,28,13,3204,4,4,2,6.361302477573,5.88887795833288,2012,6,-37.9155,145.0243
2,1,13.6231386653168,2,20,30,13.9,3165,2,2,1,5.17048399503815,4.8283137373023,2008,6,-37.9237,145.0763
2,3,13.5224808791859,2,60,31,13.9,3165,2,1,2,5.63835466933375,4.55387689160054,2002,6,-37.9255,145.0796
5,1,14.0584567365747,4,20,31,13.9,3165,5,2,2,6.52649485957079,5.24702407216049,1960,6,-37.9333,145.0602
3,3,13.8402031705546,2,153,34,13.9,3165,3,2,2,5.95064255258773,4.78749174278205,1999,6,-37.9229,145.0557
2,3,13.1123130415508,2,153,35,13.9,3165,2,1,1,4.33073334028633,4.36944785246702,1980,6,-37.91,145.0842
4,1,14.0143614167094,2,63,35,13.9,3165,3,2,2,6.37161184723186,5.18178355029209,1950,6,-37.9167,145.0771
3,1,13.6933429239901,2,23,35,13.9,3165,3,1,2,6.33682573114644,4.70048036579242,1950,6,-37.9262,145.0808
3,2,13.6291809797728,1,20,35,13.9,3165,0,2,2,5.67675380226828,4.94875989037817,2012,6,-37.9168,145.069
4,2,14.0061309175729,2,60,37,13.9,3165,3,3,2,5.67332326717149,5.40267738187228,2014,6,-37.9347,145.0546
4,2,13.9639305630825,2,60,37,13.9,3165,3,2,2,5.77144112313002,5.19295685089021,2006,6,-37.914,145.0714
